timestamp,p_inlet,p_mid_1,p_mid_2,p_mid_3,p_outlet
2026-03-01 00:00:52,1201.9351071682036,1000.4133628515482,801.5129165555153,8.70405099911856,396.2094650070592
2026-03-01 00:00:53,1201.213315702805,996.7376452298771,803.3049731490747,8.697914477349922,401.8171023120535
2026-03-01 00:00:54,1201.5387995929552,999.7419815152277,798.0085252256188,8.734960982213945,400.2106159634995
2026-03-01 00:00:55,1196.458946416401,996.9951836742725,800.4336782302089,8.679925063278388,400.37113171149434
2026-03-01 00:00:56,1201.6383404194944,999.3865479193694,799.6732783715828,8.7144162874103,402.4090601820686
2026-03-01 00:00:57,1197.7526838870301,1001.0514529253333,802.879229420987,8.699195459104065,402.9689544461891
2026-03-01 00:00:58,1200.3744845151052,1003.3218172932217,799.8714212605112,8.710614850230346,398.2861718960338
2026-03-01 00:00:59,1202.5876659030632,1002.8391324671695,801.278664411459,8.777279174802493,399.2196285015207
2026-03-01 00:01:00,1198.115382753035,1000.9323808295084,796.6902888228371,8.752941920218465,401.2879090202868
2026-03-01 00:01:01,1198.1417262502957,999.0895207879253,798.7207093781643,8.712860282701943,
2026-03-01 00:01:02,1203.4254643706327,502.7158207490138,802.5312381329964,8.75857566091101,398.41397054055176
2026-03-01 00:01:03,1202.415032095185,1001.6051876181801,800.3550856096437,8.733325037716929,400.1758261365584
2026-03-01 00:01:04,1201.8911500062802,1002.7414073570873,801.6285001760965,8.694136502865488,404.1565245081298
2026-03-01 00:01:05,1202.8071500629117,1001.1032078418197,799.9599550151128,8.735522578308393,399.13433194742817
2026-03-01 00:01:06,1204.598756263098,1000.4453434603545,803.3941405626762,8.74266977583695,399.18588500832914
2026-03-01 00:01:07,1203.868026225955,1000.3659480296429,801.2031950727074,8.703414493787275,402.18545703415737
2026-03-01 00:01:08,1201.511021066182,999.651940393193,801.3940026744646,8.71096597750092,397.1325181580704
2026-03-01 00:01:09,1201.0532311506201,999.070312800129,802.1410189492319,8.727985031444828,399.6882075476511
2026-03-01 00:01:10,1199.937883087637,1000.7343444627982,802.1756411726299,8.711730483389907,397.3530494889334
2026-03-01 00:01:11,1200.0887103201087,999.581668813891,801.0304428620545,8.679292350826165,402.9179816226167
2026-03-01 00:01:12,1198.6511612758366,1001.6696227017736,803.806795499981,8.667375832831796,402.3366502230665
2026-03-01 00:01:13,1197.1790665308447,1000.3835193764312,803.9707282767549,8.699924991844707,397.47006602044087
2026-03-01 00:01:14,1203.7134614995152,1000.8192918706206,803.3554979906935,8.713841399472747,400.4798272692188
2026-03-01 00:01:15,1200.2196600335474,1000.5961030503696,804.1326030459887,8.718676887930902,400.1516969537556
2026-03-01 00:01:16,1198.8279588782862,1003.2325084503112,799.0380814077419,8.754688523090136,399.4910111649091
2026-03-01 00:01:17,1202.271542431384,998.9495290055785,800.5693363217972,8.658359651417248,398.38797015141114
2026-03-01 00:01:18,1198.6440239520266,1003.4449185965863,801.9451175370629,8.663128617565663,400.93429197695184
2026-03-01 00:01:19,1200.0059441000942,999.3671141777677,799.5515000688945,8.671862419910987,402.3693581094287
2026-03-01 00:01:20,1201.9045399111078,1002.1274489587721,799.9284197648618,8.675031772798965,398.8152089725326
2026-03-01 00:01:21,1201.5427345032558,997.9103534690837,797.2290394568308,8.731087901488905,400.7924340435955
2026-03-01 00:01:22,1200.421681511772,998.9107054085284,800.3655881189452,8.702460061258044,402.2816247623472
2026-03-01 00:01:23,1200.605630529563,1000.357005262015,799.888704077556,8.663665752730724,399.98836579289843
2026-03-01 00:01:24,1203.3218546084438,999.7665179132241,799.8793485839342,8.653607645871444,400.2324782219855
2026-03-01 00:01:25,1199.7210208054955,1000.560940489757,802.4524130101504,8.674828479740063,397.459830825999
2026-03-01 00:01:26,1199.7583379148684,1003.1805020046382,801.2768741371191,8.74293792250555,399.62354075422775
2026-03-01 00:01:27,1199.204816795641,999.3892355389927,798.7212660920723,8.696810578786039,397.8591365483364
2026-03-01 00:01:28,1200.8820454253375,1001.288116984624,803.5518675277837,8.725335890383128,398.8440270519327
2026-03-01 00:01:29,1199.7692276510943,1002.8909622942103,800.8899172314507,8.763052199144212,402.28670087279966
2026-03-01 00:01:30,1201.7282085222118,1001.4854879540437,799.9576037996991,8.712096445493993,399.43301997043847
2026-03-01 00:01:31,1200.90821298992,999.645375939,803.8735535572836,8.681406138410587,401.9498272489162
2026-03-01 00:01:32,1199.7181015745941,1001.0265705976601,802.8957141576309,8.692500817026104,400.0758686168545
2026-03-01 00:01:33,1199.6219259383656,1001.4935115900871,799.9912457923114,8.720537195787111,399.61396852099256
2026-03-01 00:01:34,1202.5525786500903,999.471851641083,801.596507970549,8.692965475664838,401.5090643814848
2026-03-01 00:01:35,1198.0781258635043,1001.1700954650163,798.6237969499891,8.71744690802978,403.0780777717818
2026-03-01 00:01:36,1199.478106459735,1000.6173106043576,801.1641006005073,8.707906048507397,398.93155387873816
2026-03-01 00:01:37,1200.0589541929342,,802.0477084490931,8.71667661875368,400.2969202295829
2026-03-01 00:01:38,1203.4780550710018,1001.1267267730578,799.3330264969345,8.723911613154957,
2026-03-01 00:01:39,1202.232671257832,1001.1884365886574,803.4266526310561,8.71024902566145,401.7923426093697
2026-03-01 00:01:40,1199.2117703283436,1002.8335871642852,798.9542672219554,8.764844495273849,
2026-03-01 00:01:41,1205.3150030197296,999.1541247426471,800.3945446385683,8.714352664500192,405.5011134088773
2026-03-01 00:01:42,1196.6379886681832,1003.4472111174448,798.8705584989134,,400.80842915779243
2026-03-01 00:01:43,1203.0773090112862,999.614056178093,799.4270769476765,8.694834689376014,398.43827540563404
2026-03-01 00:01:44,1200.3685907679644,1002.0342909488194,798.0813259692186,8.734083862394725,402.7842004486611
2026-03-01 00:01:45,1196.3632851441434,1003.0868924524577,803.5748251260767,8.736969261102443,395.4572670612127
2026-03-01 00:01:46,1201.425014692061,1001.5729402526898,799.5219196595858,8.691753617184395,399.18656482288264
2026-03-01 00:01:47,1198.758239386027,1002.3998495726661,799.0750220344567,8.700827110850318,404.3259898332527
2026-03-01 00:01:48,1200.4785355697472,1005.3550634048318,798.6397535052499,8.741908494567843,400.624665047272
2026-03-01 00:01:49,1204.4870245090108,1001.7074432360052,798.3458092660953,8.690346763031965,402.31003273422016
2026-03-01 00:01:50,1199.9121887754607,1001.8741988328616,799.8174091727639,8.753106256842198,400.4808065800269
2026-03-01 00:01:51,1201.3161247656933,1002.043519419131,800.3380374581272,8.712351070539869,403.12108703339493
2026-03-01 00:01:52,1203.4206218058423,1000.4073952394941,800.535580195013,8.6978365408727,402.0502926078257
2026-03-01 00:01:53,1201.1777294671188,1002.846148851208,799.7827941339978,8.695775546289696,403.00189074761863
2026-03-01 00:01:54,,998.7806381337907,798.8727713635427,8.67384364283411,402.44579787887966
2026-03-01 00:01:55,1203.136040094083,1002.5386728267542,801.3560537937896,8.807949455180667,400.76865454697736
2026-03-01 00:01:56,1199.2750196219313,999.1687835916006,799.4204874057945,8.715187486805695,400.32826231520016
2026-03-01 00:01:57,1199.6677107905014,997.6733672701549,802.4786955466984,8.737551718395043,401.4318091403226
2026-03-01 00:01:58,1199.7442970538698,999.0023621407117,799.8157389950503,8.737316847401761,
2026-03-01 00:01:59,1197.571509951307,1006.1437208808089,802.998105728824,8.734798659531716,396.7875041612237
2026-03-01 00:02:00,1201.5765491188313,1003.960801448311,801.6483329388434,8.752052428953032,401.0380397420129
2026-03-01 00:02:01,1202.3595413155258,1005.0236507683328,798.2457476461054,8.694745016419008,403.321113739348
2026-03-01 00:02:02,1201.0605801914537,999.0006039049237,802.2331922185355,8.720188589973738,399.8485138259234
2026-03-01 00:02:03,1198.5515646602448,1000.8282051596588,800.3041240360897,8.690107550694712,399.3924451640313
2026-03-01 00:02:04,1199.9480412313803,998.3345084126803,803.5203324434956,8.759874177711362,401.0163564102471
2026-03-01 00:02:05,1196.9909107710855,999.847203754149,801.1958872271895,8.716186059009079,398.99753567148906
2026-03-01 00:02:06,1201.9590812270658,,801.5202562217399,8.682672658818927,404.66423504012664
2026-03-01 00:02:07,1199.5270359081048,1001.3702977565426,801.452860192197,8.700510175015769,399.3998574276113
2026-03-01 00:02:08,1199.8427895095756,998.6790836260415,804.0718444290171,8.743392675217908,400.07448379089954
2026-03-01 00:02:09,1202.9253342692216,1000.4980599486719,801.511732407615,8.72594115902559,400.97629763383725
2026-03-01 00:02:10,1203.226655549041,998.8925262894188,802.1684891444474,8.696011314093152,402.0787538744822
2026-03-01 00:02:11,1201.636098699602,1003.8716856316935,800.082297501351,8.739807967551673,400.20310074443586
2026-03-01 00:02:12,1200.3083581195533,1004.0025842227665,801.0950558321422,8.73568851105158,401.9323347925883
2026-03-01 00:02:13,1202.868092424936,1003.9316890705312,804.3029123729342,8.667616879649675,406.85245277482795
2026-03-01 00:02:14,1200.5399031134723,999.1813703174869,799.6296333179475,8.675544663952758,401.9600584732773
2026-03-01 00:02:15,1207.687089524858,1003.3285640930364,801.3370481411935,8.722733804755723,402.46005743562375
2026-03-01 00:02:16,1199.6436834744109,1001.0770432338888,805.1837666504548,8.681647069170207,399.10663319550633
2026-03-01 00:02:17,1201.2703273898937,1003.0856302639337,801.4266188446422,8.732368239980975,399.7830207819987
2026-03-01 00:02:18,1205.5855127020045,1007.2491606717931,802.1615339063756,8.661126661798171,398.3288494066451
2026-03-01 00:02:19,1202.5736543629168,1002.5485593503786,802.3795592063955,8.702639480211603,402.448046848802
2026-03-01 00:02:20,1201.5435332155052,998.1241112579831,800.0022730131105,8.70084606972784,398.8231760504738
2026-03-01 00:02:21,1198.954777311894,1000.184714640713,802.8619387465229,8.72129402038152,403.86845049877854
2026-03-01 00:02:22,1197.1132133145102,999.2138279283241,803.4231590749315,8.735258175456318,403.4144837494491
2026-03-01 00:02:23,1198.4918933360568,998.2636806221507,796.3277705853257,8.723294093774195,405.68199084346935
2026-03-01 00:02:24,1199.3884360120373,1001.8398278690358,802.6829219238032,8.767741267028748,399.942948949867
2026-03-01 00:02:25,1200.9873884735605,1002.4721266708743,795.560439294002,8.738256859643496,400.027663744813
2026-03-01 00:02:26,1203.7300252293735,1004.1991010673726,,8.701437694990245,401.55889707313275
2026-03-01 00:02:27,1200.6457887842628,1003.4457959017803,800.3014618280057,8.787741389377654,399.02944814464126
2026-03-01 00:02:28,1202.1420087432068,1000.1590757213773,802.2422785029677,8.720792075227825,407.1100584631829
2026-03-01 00:02:29,1202.3972331770856,994.9533000104063,803.5132636150287,8.774418417185807,398.2747002226148
2026-03-01 00:02:30,1202.7126440384834,1003.4164084150532,798.7337419250266,8.77217464021784,398.57732513982074
2026-03-01 00:02:31,1199.3999968110336,1001.2578225044635,799.0687773699191,8.67719805600537,401.653473623677
2026-03-01 00:02:32,1201.7968497060576,1003.7803178400916,800.9662939214362,8.743659416562576,399.86288665246997
2026-03-01 00:02:33,1202.6631990473895,1002.2813978947928,801.0642072432487,8.737286420675073,399.09606679606276
2026-03-01 00:02:34,,1004.8038230039346,800.8284372290552,8.690039143141478,402.7574363271629
2026-03-01 00:02:35,1200.33633512832,1000.4292249689933,802.6054329717824,8.701556952047765,403.35721515138357
2026-03-01 00:02:36,1202.2079026384345,997.4566909314748,802.2937809574636,8.683658729547625,403.05404550610393
2026-03-01 00:02:37,1202.3719181940141,1001.8647356479838,797.1781629686661,8.70361206760269,403.84728051495733
2026-03-01 00:02:38,1203.8791530339424,997.5412232848485,804.2176623108295,8.785640653396895,402.5772331650067
2026-03-01 00:02:39,1198.6661782883896,1002.8622998238053,799.0448753028364,8.760014187967771,400.31798829956074
2026-03-01 00:02:40,1201.0121291191736,996.053421581477,799.4102392550624,8.69487962963347,400.61349295979034
2026-03-01 00:02:41,1203.4661284459019,1002.2708250773148,800.539389869003,8.7154355674108,402.59293863535703
2026-03-01 00:02:42,1203.1023476606763,,803.0688310558835,8.716422165009332,403.1579252598317
2026-03-01 00:02:43,1201.39486287348,1003.6073319663265,803.7990825568374,8.729077273644332,402.5494335409146
2026-03-01 00:02:44,1199.955823027186,1002.1813912580591,800.648466777344,8.71471410347518,399.69734649210955
2026-03-01 00:02:45,1198.179693916346,1000.4462869241065,804.9376642628238,8.725708401332293,401.14643238382644
2026-03-01 00:02:46,1202.934449853124,1001.4732332803482,799.69931429014,8.751198650942227,398.68790941679094
2026-03-01 00:02:47,1203.873287428477,1003.3395016941522,799.2841395491461,8.713951481880844,405.24226382506424
2026-03-01 00:02:48,1199.7549663313737,997.0513064929195,800.3659650421517,,401.53853996942263
2026-03-01 00:02:49,1198.2207330310296,1002.7480615740249,801.4483050809739,8.757526375485572,400.2302229327664
2026-03-01 00:02:50,1199.9071583025625,1003.3411641565752,801.6102578337607,8.735929550203156,400.2283137529277
2026-03-01 00:02:51,1199.2428810791648,1001.6900253671677,800.5829282109779,8.697170410899092,401.959789883746
2026-03-01 00:02:52,1203.2647867317967,1002.6537927061806,,8.729390068793153,402.8707423789313
2026-03-01 00:02:53,1200.2914269769226,1005.4243533979218,800.9411755867319,8.733860597310134,396.2676010030301
2026-03-01 00:02:54,1203.7632386799964,1001.4172806850509,799.8740371020405,8.683118100045778,400.5054850384995
2026-03-01 00:02:55,1201.430009773198,1003.0395578415718,801.5784703011548,8.666891290410003,404.9127408308194
2026-03-01 00:02:56,1203.583775225989,1003.70827931698,802.6328850676956,8.75420047057896,399.9217016354218
2026-03-01 00:02:57,1200.3966088053355,1002.108104131387,801.0926249451996,8.706033528906532,399.36908065313924
2026-03-01 00:02:58,1201.8965651292353,1000.985819262283,803.1780477064558,8.710983968367714,400.81435012910026
2026-03-01 00:02:59,1200.6780932486752,999.7141077202546,803.2458309028211,8.706300951323081,399.59365890516057
2026-03-01 00:03:00,1202.8422935310946,1003.0730927568816,,8.727431610171992,402.65085487875274
2026-03-01 00:03:01,1200.5949707206419,997.716571298781,795.6107163586686,,401.02805185668103
2026-03-01 00:03:02,1207.3910219954319,1003.7087809096053,801.9004544581368,8.72909609712964,399.7380961298824
2026-03-01 00:03:03,1200.476062938079,1003.78863360669,799.4192967750137,8.7170390693468,398.4193396042529
2026-03-01 00:03:04,1199.0605030527672,1000.7369168001337,797.9117114122379,8.744075603985909,399.2608576675278
2026-03-01 00:03:05,1203.8923086376224,1000.7625206877435,,8.680296972779066,399.8586964646926
2026-03-01 00:03:06,1198.6242350800483,1000.4141906187317,804.5355195676807,8.684806632214334,397.5555911578819
2026-03-01 00:03:07,1199.4437409743093,999.4926687018183,798.3742587198352,8.723436045686565,399.9697137075197
2026-03-01 00:03:08,1204.934909544246,998.5040150925345,800.5389790992372,8.735779482783677,401.2969229424356
2026-03-01 00:03:09,1199.6195172610082,998.4032150204837,801.3487153262887,8.705680457912731,401.8600512936256
2026-03-01 00:03:10,1199.642805285446,997.0345795553613,802.2889577839334,8.700999915681868,401.69235973325226
2026-03-01 00:03:11,1203.3387990879598,1002.4749062032322,801.5060533322297,8.759381389716742,398.1106289955533
2026-03-01 00:03:12,1201.3698992979275,1002.4504098576082,802.2794326098202,8.72846653304599,404.91984769918326
2026-03-01 00:03:13,1198.4282181892715,1001.0524190007422,801.7898539785075,8.725794699434818,401.1467875876136
2026-03-01 00:03:14,1200.2514351498007,1002.5452689111725,802.4856171524101,8.73614827153476,402.55876240706465
2026-03-01 00:03:15,1202.3716356596155,1000.7456726386371,802.9743756711043,8.672808969641444,401.3082767162241
2026-03-01 00:03:16,1203.158934050423,1001.2003288204189,803.3847668843769,8.731602147395666,400.40126986317176
2026-03-01 00:03:17,1201.6828495027823,999.633579421747,798.8906126495503,8.700780714013913,400.27063953643744
2026-03-01 00:03:18,1202.8842944708172,1002.2674742047722,805.7521903945617,8.661070621747987,402.85829063025267
2026-03-01 00:03:19,1200.6233958704283,1001.9812652653094,802.9612827342269,8.737831694611247,401.3816374348878
2026-03-01 00:03:20,1199.3525107393573,1001.0951963534533,801.1478985363649,8.696180687785985,401.0623642779206
2026-03-01 00:03:21,1200.3300748525983,998.7169588922734,802.1912872505375,8.692918167304398,403.40581260864593
2026-03-01 00:03:22,1205.8834510225881,1003.7239507573101,800.076694515253,8.766319315501901,400.5569009724913
2026-03-01 00:03:23,1199.3654651935776,1004.1304397196493,798.9192495581964,8.719950654287741,404.01935210625476
2026-03-01 00:03:24,1197.8512598642874,1506.1992808567438,803.9500975830688,8.71665819596257,400.675208175077
2026-03-01 00:03:25,1201.6726450483197,1006.2518885786454,798.9926654802997,8.700388577729075,403.3745665972774
2026-03-01 00:03:26,1198.9495874793608,999.1394212799139,803.1981991346116,8.733584438599935,400.1723774954024
2026-03-01 00:03:27,1204.1952399214224,1000.3930858707365,805.0682672789039,8.692586195659842,402.68738001660955
2026-03-01 00:03:28,1199.3974961513063,1001.0271276543024,802.6402385761409,8.752196565718878,403.4847024060065
2026-03-01 00:03:29,1197.5092740638675,1001.926796689893,803.0497980586217,8.730336328205224,401.0929453027484
2026-03-01 00:03:30,1202.4317283824653,1001.618341167534,801.718779710888,8.68838395150169,401.9586567207532
2026-03-01 00:03:31,1199.0342459554406,998.3197197592385,800.4414334099864,8.721216868828256,402.59533013694596
2026-03-01 00:03:32,1201.7237408006947,998.5083137578179,803.7161545144409,8.735703936067704,401.78987403010285
2026-03-01 00:03:33,1198.3082368721848,998.7732646517783,800.7059154490507,8.702861465154934,401.3324040813453
2026-03-01 00:03:34,,997.0806763653353,805.1988155634455,8.716040750985421,404.17156788974745
2026-03-01 00:03:35,1202.0685583631064,1002.1102482702437,802.8513700269094,8.73581926930411,401.5141208717967
2026-03-01 00:03:36,1204.613221987147,1003.4502466329453,802.1988067626671,8.705615138156123,398.76204542414945
2026-03-01 00:03:37,1203.044364115388,1004.5042062455983,800.0092269188652,8.75259825236294,400.55240263729945
2026-03-01 00:03:38,1201.8844202244866,1002.0724533482966,800.1960481546943,8.684024213429888,400.1489563263388
2026-03-01 00:03:39,1204.0296942063812,1000.1386169556476,800.4011385569831,8.756579886150808,401.12594457600323
2026-03-01 00:03:40,1201.67995896741,999.3854889905792,799.0532395474453,8.70219928768925,402.70815268474144
2026-03-01 00:03:41,1201.0637028104695,1003.3115390643982,803.087443765027,8.748042270670497,399.817023348904
2026-03-01 00:03:42,1200.395701426421,1003.9618441623633,796.4075220962463,8.720696720389864,400.8857792315217
2026-03-01 00:03:43,1205.1438275445014,1000.5291506776953,799.1844571703541,8.709308237012058,400.59825024283526
2026-03-01 00:03:44,1201.795274942975,,801.039175645484,8.630583782543887,399.2893812534237
2026-03-01 00:03:45,1203.730352094233,1001.9149016149338,802.2318533283826,8.798449137268953,401.0434150557945
2026-03-01 00:03:46,1198.1597199565992,999.3973505579097,796.9757036073673,8.744455026091638,404.975220325333
2026-03-01 00:03:47,1202.0995065316374,1003.6435419089677,802.5763411505635,8.728176804208047,399.57863075069815
2026-03-01 00:03:48,1201.5561006145742,1001.3677397619037,802.797079923533,8.780510543702581,401.5226395035046
2026-03-01 00:03:49,1198.9986962312103,1000.5717168528648,804.0359744134754,8.73131113154627,402.06636217150736
2026-03-01 00:03:50,1203.9991562027965,1004.6298514491665,799.2057280480082,8.73258347836203,404.9591773486992
2026-03-01 00:03:51,1199.0053331568777,1000.8839016875298,803.3057940853171,8.736106110881716,401.3010603790521
2026-03-01 00:03:52,1200.4700808479176,1007.7565073373345,803.9571261409587,8.722716480831888,402.01616223636904
2026-03-01 00:03:53,1202.0263261019575,1005.995405176466,799.8658806676563,8.69156860117826,402.52751679930975
2026-03-01 00:03:54,1201.877213208473,503.7919630329965,800.2732178278864,8.65128826544158,398.61199879877825
2026-03-01 00:03:55,1200.2188153718068,1000.34413815251,797.9607532698435,8.729612409228189,400.5921602789614
2026-03-01 00:03:56,1204.0866940440037,1004.4974121807634,801.0134880131511,8.713433127460693,400.51805641897175
2026-03-01 00:03:57,1204.710219667266,998.4759547885617,801.4679513209776,8.735822529016705,401.5470403604046
2026-03-01 00:03:58,1200.3681133618531,1000.9848219381578,802.061417161148,8.699742519685191,401.6378913061343
2026-03-01 00:03:59,,1004.9800521595816,803.1728650087441,8.72934089858359,406.31356580156836
2026-03-01 00:04:00,1205.2409390144433,1002.4724071550108,801.8926815402065,8.710873875828069,398.71381202095114
2026-03-01 00:04:01,1201.787285986451,,799.3625065051434,8.688990916018609,406.6216604078572
2026-03-01 00:04:02,1199.7206309640974,1002.0943696328527,801.4539708647998,8.715099099480428,401.6314536259493
2026-03-01 00:04:03,1202.0368078899621,1001.0826090260657,801.875902170623,8.756993130519529,401.46372870718295
2026-03-01 00:04:04,1199.7393463148871,1004.1387376954898,802.7328099124835,8.69284344440244,401.3725805614956
2026-03-01 00:04:05,1202.69846995731,1002.2994201534982,804.2100699087109,8.738779294229646,405.36210036086413
2026-03-01 00:04:06,1203.465268802212,1001.0709651032279,801.0417697279142,8.65013096291325,399.5253210463446
2026-03-01 00:04:07,1201.3855987914867,1002.3318301495682,800.7679498247903,8.777057242354562,
2026-03-01 00:04:08,1201.2857842605713,1001.6252177557631,798.5974807443008,8.69669810110324,402.39321237318353
2026-03-01 00:04:09,1199.3923084270766,1004.4269561833512,799.7629454727049,8.773976123593666,403.3425011434041
2026-03-01 00:04:10,1198.1746369094928,999.7168161984815,802.6886673987237,8.715700532972553,400.10257449422556
2026-03-01 00:04:11,1198.7663295638522,1001.5765247220215,800.0024767918827,8.69321306129729,401.05465090392056
2026-03-01 00:04:12,1202.4395434461055,998.6331127615662,804.964383373839,8.71179798627351,397.8984318131894
2026-03-01 00:04:13,1199.9092365693953,1003.9244214817628,799.8671368677827,8.681113036129426,405.73801715565764
2026-03-01 00:04:14,1202.2568107500958,1003.7607974190798,801.3131786527052,8.68292347738594,402.8509228433773
2026-03-01 00:04:15,1202.252480973253,1001.0750163625773,801.6833665290836,8.74525630597796,402.99888631050237
2026-03-01 00:04:16,,1003.1101719215503,801.8543939790837,8.717745016661784,401.48293727039453
2026-03-01 00:04:17,1200.457572664196,1004.18810210632,802.4001116555011,8.748792909468058,404.3279198456551
2026-03-01 00:04:18,1200.1433467780987,1003.9024827316325,801.3479629588558,8.705374330438714,402.99683853742187
2026-03-01 00:04:19,1205.3827725434,1004.5752298718656,802.8609875365726,8.722740323995996,404.4463160890863
