timestamp,flow_rate_inlet,flow_rate_outlet
2026-03-01 00:01:35,49.441717476118136,48.75033592398973
2026-03-01 00:01:36,49.88921447323342,
2026-03-01 00:01:37,49.915879912606194,47.74802979281736
2026-03-01 00:01:38,50.233697248455854,48.20842434417675
2026-03-01 00:01:39,48.92537099137158,46.95224707747475
2026-03-01 00:01:40,-5.0,50.57154569953718
2026-03-01 00:01:41,-5.0,47.215270414778026
2026-03-01 00:01:42,-5.0,49.341766998699725
2026-03-01 00:01:43,-5.0,47.9525817136027
2026-03-01 00:01:44,-5.0,49.255918469980216
2026-03-01 00:01:45,-5.0,49.03749439278569
2026-03-01 00:01:46,50.64218401450254,51.04405739232399
2026-03-01 00:01:47,49.85683320069307,48.10471485341309
2026-03-01 00:01:48,50.200785059117564,48.5734296717276
2026-03-01 00:01:49,50.604824829864405,48.172708194998734
2026-03-01 00:01:50,49.88424954917752,49.880368466781725
2026-03-01 00:01:51,50.17882145357756,48.61223389497817
2026-03-01 00:01:52,50.37323816819977,49.13339340661489
2026-03-01 00:01:53,50.29587564046962,47.84057936514872
2026-03-01 00:01:54,49.82151450086557,47.24853744409217
2026-03-01 00:01:55,49.57338651801539,49.07296586474624
2026-03-01 00:01:56,50.422835605629786,49.52314929971622
2026-03-01 00:01:57,49.64914748136039,49.55320487504212
2026-03-01 00:01:58,49.558483809243675,49.51756274751977
2026-03-01 00:01:59,50.19160513287264,48.15391710414088
2026-03-01 00:02:00,49.754167496080655,48.705022296040084
2026-03-01 00:02:01,49.738533102726564,50.033511229645036
2026-03-01 00:02:02,49.71476331951984,49.171326632299234
2026-03-01 00:02:03,49.3406595261791,48.394647381447754
2026-03-01 00:02:04,49.95226964888239,49.22843875218507
2026-03-01 00:02:05,50.21087560862142,48.675464632768225
2026-03-01 00:02:06,50.10859258379246,49.0947220259523
2026-03-01 00:02:07,49.91980482316313,50.63242591408577
2026-03-01 00:02:08,50.72203926960091,48.45020925909154
2026-03-01 00:02:09,50.48495896259553,47.77964746853725
2026-03-01 00:02:10,51.17392733301154,49.131805681587366
2026-03-01 00:02:11,50.224569248592026,48.84807573565855
2026-03-01 00:02:12,49.83417272077524,47.950276426627624
2026-03-01 00:02:13,49.808131344647755,49.12860477851143
2026-03-01 00:02:14,50.803183335560796,48.75955227499708
2026-03-01 00:02:15,50.04309360915561,50.81375216743911
2026-03-01 00:02:16,50.10596563610634,49.05660084299421
2026-03-01 00:02:17,49.69888535072278,49.134401400457335
2026-03-01 00:02:18,50.0763075175656,49.12196583648459
2026-03-01 00:02:19,49.52209103622153,49.1312499401602
2026-03-01 00:02:20,50.57088612556166,48.790490735743695
2026-03-01 00:02:21,50.24418034310738,49.20023770334228
2026-03-01 00:02:22,49.812607907148795,50.38049199632748
2026-03-01 00:02:23,50.70615964075171,48.431370853241084
2026-03-01 00:02:24,49.49954811706782,47.92480238886149
2026-03-01 00:02:25,49.68108197442168,48.5699712414898
2026-03-01 00:02:26,50.00444595057156,49.83787009458115
2026-03-01 00:02:27,49.49749623935813,48.523944606506475
2026-03-01 00:02:28,50.085353256675496,48.55487509424625
2026-03-01 00:02:29,49.47503769512581,50.102879380887025
2026-03-01 00:02:30,49.97158235348267,48.9115135784862
2026-03-01 00:02:31,49.64009074302151,48.818239710038156
2026-03-01 00:02:32,50.308874780265036,49.595699583694056
2026-03-01 00:02:33,50.312177956409634,49.01621648094974
2026-03-01 00:02:34,49.53824317795238,48.512561448829295
2026-03-01 00:02:35,50.17314871993944,49.27505215439513
2026-03-01 00:02:36,50.375438383615474,48.987096960399654
2026-03-01 00:02:37,49.0216398914722,49.80548031234337
2026-03-01 00:02:38,49.95943201999404,48.43472067980264
2026-03-01 00:02:39,49.43076393683646,49.647304249248606
2026-03-01 00:02:40,48.72437622016332,50.305279019676284
2026-03-01 00:02:41,50.522402090663924,47.878070269204564
2026-03-01 00:02:42,49.59514262924453,48.56988855414696
2026-03-01 00:02:43,50.30259879265073,49.30954805641563
2026-03-01 00:02:44,49.51946293262232,48.874795000107035
2026-03-01 00:02:45,50.69838052545631,48.05668091708504
2026-03-01 00:02:46,50.0825650501658,49.33294902095044
2026-03-01 00:02:47,49.917721025811765,50.01563819749545
2026-03-01 00:02:48,49.67626880315681,50.63974424593675
2026-03-01 00:02:49,49.776679963859884,48.57096703262542
2026-03-01 00:02:50,49.81703928964239,48.770865021918056
2026-03-01 00:02:51,50.13283544759714,49.27410579822688
2026-03-01 00:02:52,48.90518303640446,49.42823242338785
2026-03-01 00:02:53,49.66544013893183,49.53572552362134
2026-03-01 00:02:54,50.024000440565565,45.79384636002474
2026-03-01 00:02:55,49.998987623105556,49.11624845408066
2026-03-01 00:02:56,50.18109688706453,48.836267548132255
2026-03-01 00:02:57,50.263574432874364,49.05270694144931
2026-03-01 00:02:58,49.837867865452644,49.66817193621605
2026-03-01 00:02:59,50.139710545306514,48.76718535901175
2026-03-01 00:03:00,50.13792386510733,50.60602674829985
2026-03-01 00:03:01,49.554230124060055,49.3276991891736
2026-03-01 00:03:02,48.8833186080152,49.836044024387355
2026-03-01 00:03:03,50.60646256256908,47.48054342465593
2026-03-01 00:03:04,50.392050004378945,50.10062521069899
2026-03-01 00:03:05,48.80915971085142,47.849820518679294
2026-03-01 00:03:06,50.305932267285364,49.14107926967442
2026-03-01 00:03:07,50.22017891069633,49.56363527631022
2026-03-01 00:03:08,49.97765872746816,50.55824477528135
2026-03-01 00:03:09,49.93321089118298,47.70016947727177
2026-03-01 00:03:10,50.110996571483426,49.559559386724565
2026-03-01 00:03:11,49.69196955435885,49.100694459656374
2026-03-01 00:03:12,50.22202053134267,48.188893952191336
2026-03-01 00:03:13,49.502426244159956,48.09115573637861
2026-03-01 00:03:14,50.39212563396219,47.28720429379062
2026-03-01 00:03:15,49.627829355426165,50.16152422174812
2026-03-01 00:03:16,49.847370123441685,48.222503886757224
2026-03-01 00:03:17,50.67897286554742,47.33533529526772
2026-03-01 00:03:18,49.44868976610835,49.05742398332036
2026-03-01 00:03:19,49.91156187887832,47.92606801151043
2026-03-01 00:03:20,49.90613568286183,50.484716827128246
2026-03-01 00:03:21,49.540225517093624,47.27284051430604
2026-03-01 00:03:22,49.775796237872974,48.04872565543068
2026-03-01 00:03:23,49.55405068854838,48.636197270199226
2026-03-01 00:03:24,50.82066058298968,48.33661193292451
2026-03-01 00:03:25,50.93255010271223,47.990887563395475
2026-03-01 00:03:26,49.909594660493546,47.792022128642984
2026-03-01 00:03:27,49.52438314575319,48.57687314600107
2026-03-01 00:03:28,50.19182462403339,51.158737977438776
2026-03-01 00:03:29,49.45984743009414,49.40007143525013
2026-03-01 00:03:30,50.27927151684631,49.95576841984465
2026-03-01 00:03:31,50.246980937605535,49.08125743440237
2026-03-01 00:03:32,49.137733831372934,48.94458092627877
2026-03-01 00:03:33,49.72311921910194,49.97537358815439
2026-03-01 00:03:34,50.43869671950162,46.81550724087563
2026-03-01 00:03:35,49.89969502280121,48.45703943423355
2026-03-01 00:03:36,51.0936480450204,50.048110558082755
2026-03-01 00:03:37,50.73339136731528,50.57308400202829
2026-03-01 00:03:38,50.9791103933739,50.30319312597162
2026-03-01 00:03:39,50.12262813867043,49.38184528459888
2026-03-01 00:03:40,50.28850418895061,48.503498962667535
2026-03-01 00:03:41,49.64940254873601,48.57380587400003
2026-03-01 00:03:42,50.14493887295499,49.389798605715356
2026-03-01 00:03:43,49.745989219214025,47.556900640297776
2026-03-01 00:03:44,50.37856224248641,48.51261054126818
2026-03-01 00:03:45,51.094487646462824,48.72895836073146
2026-03-01 00:03:46,50.207374978792984,48.93902218408727
2026-03-01 00:03:47,50.440191409947225,48.75749708088245
2026-03-01 00:03:48,50.175965272552965,48.34291716057502
2026-03-01 00:03:49,49.997442885641185,48.77555640819702
2026-03-01 00:03:50,51.125049641259075,49.55105438294241
2026-03-01 00:03:51,50.21191530323822,48.06658522941568
2026-03-01 00:03:52,49.641411746547874,48.813920821162164
2026-03-01 00:03:53,50.28032841869681,48.73756214311102
2026-03-01 00:03:54,50.45614811938999,48.68182813237187
2026-03-01 00:03:55,49.9729737283094,50.74127664172458
2026-03-01 00:03:56,49.799124622970574,50.080422222298296
2026-03-01 00:03:57,50.13486403748846,49.61288702623546
2026-03-01 00:03:58,50.47901633803467,48.05377691573259
2026-03-01 00:03:59,50.653749485241775,49.48616198335821
2026-03-01 00:04:00,50.8485817274091,49.515242896009845
2026-03-01 00:04:01,51.482600056270094,48.52316924592838
2026-03-01 00:04:02,50.40991588605841,48.35205851606072
2026-03-01 00:04:03,49.52852974366181,48.87981254329915
2026-03-01 00:04:04,49.691738473762925,50.16896190862292
2026-03-01 00:04:05,50.15943521886922,50.33942830766955
2026-03-01 00:04:06,50.15492562388812,47.96887934755298
2026-03-01 00:04:07,50.01852455960004,50.07751727079507
2026-03-01 00:04:08,50.024601017197604,49.555213874751715
2026-03-01 00:04:09,50.409461221961884,49.10335422673325
2026-03-01 00:04:10,49.74167088346987,49.42516775746315
2026-03-01 00:04:11,50.324809613442845,47.73497412128501
2026-03-01 00:04:12,50.00475512141945,47.04690673740926
2026-03-01 00:04:13,50.657053909073085,48.94639337098848
2026-03-01 00:04:14,49.55560511513264,48.22137721608903
2026-03-01 00:04:15,49.802180324284116,49.76423890189628
2026-03-01 00:04:16,49.56493301303637,49.41518638839947
2026-03-01 00:04:17,49.826404350248595,49.1983734729978
2026-03-01 00:04:18,50.459066918645725,49.60114573445262
2026-03-01 00:04:19,49.987012301570914,47.42844331043569
2026-03-01 00:04:20,50.471496472442844,48.613174006272196
2026-03-01 00:04:21,49.35360156754025,48.682631950842044
2026-03-01 00:04:22,49.87779342614646,48.91268282840916
2026-03-01 00:04:23,50.09713833142884,49.092968573026106
2026-03-01 00:04:24,49.910178282308436,50.100508866216174
2026-03-01 00:04:25,50.065566890124195,49.60975657986317
2026-03-01 00:04:26,49.841938875693195,49.04747999973708
2026-03-01 00:04:27,50.29172337232315,48.8659818116743
2026-03-01 00:04:28,50.016627028539354,47.9121040824609
2026-03-01 00:04:29,50.26784681658122,48.85949100088141
2026-03-01 00:04:30,49.651680416376514,49.88161353916695
2026-03-01 00:04:31,50.07203072356663,48.55066109016416
2026-03-01 00:04:32,50.51001882637376,49.32790208397874
2026-03-01 00:04:33,51.03894886254519,48.43512852535697
2026-03-01 00:04:34,49.59595096962492,50.1737161673919
2026-03-01 00:04:35,49.426279416966395,49.67854162529976
2026-03-01 00:04:36,49.41170351959578,49.89099155461132
2026-03-01 00:04:37,49.41879595684898,48.831180613573906
2026-03-01 00:04:38,50.142202573893655,48.55665375256403
2026-03-01 00:04:39,50.10888704824981,49.48297769917183
2026-03-01 00:04:40,50.10442421759706,48.8498977379446
2026-03-01 00:04:41,50.36062427467964,49.10974454829597
2026-03-01 00:04:42,50.14793994736003,48.019232813041235
2026-03-01 00:04:43,49.77438126882457,48.43647389049602
2026-03-01 00:04:44,48.896844320134086,49.115325655458
2026-03-01 00:04:45,50.658577543791964,49.439649268255174
2026-03-01 00:04:46,50.06472460946215,48.99270848370078
2026-03-01 00:04:47,49.7905794081666,48.76039105492029
2026-03-01 00:04:48,50.95487560875997,50.12999713655015
2026-03-01 00:04:49,49.971474221201476,49.330621518565565
2026-03-01 00:04:50,50.54364224036868,49.89926180220082
2026-03-01 00:04:51,50.156281385477705,48.78949630393495
2026-03-01 00:04:52,49.85895686565349,49.47511524514955
2026-03-01 00:04:53,49.609927076613765,49.43114992995
2026-03-01 00:04:54,49.6150730628155,49.83765901875069
2026-03-01 00:04:55,51.19105168980612,49.43234973454719
2026-03-01 00:04:56,49.0911188750708,48.96803850222905
2026-03-01 00:04:57,50.84916569290685,48.024685477412405
2026-03-01 00:04:58,50.205569848652864,49.68528657055394
2026-03-01 00:04:59,49.30328027274951,47.64493908712591
2026-03-01 00:05:00,49.896223223577785,49.911261842534664
2026-03-01 00:05:01,50.60486728805754,49.28477707191375
2026-03-01 00:05:02,50.73482342240378,48.1853268149132
2026-03-01 00:05:03,51.28420163544989,47.39673811192081
2026-03-01 00:05:04,49.720909746967,48.07454673822348
2026-03-01 00:05:05,49.61205207030855,49.699893781472944
2026-03-01 00:05:06,49.60165500202879,48.3696087377927
2026-03-01 00:05:07,50.33479063233581,49.002746277327034
2026-03-01 00:05:08,49.34291844580327,50.07354512351143
2026-03-01 00:05:09,49.72967154996946,48.253977118277255
2026-03-01 00:05:10,50.141403319589685,47.94961627633849
2026-03-01 00:05:11,49.67362196118537,48.992291190995616
2026-03-01 00:05:12,49.80341904411323,49.24657626222547
2026-03-01 00:05:13,50.94150812815262,48.16007937595606
2026-03-01 00:05:14,50.084001057974156,48.393767781347755
2026-03-01 00:05:15,49.35166457538977,48.990025296651396
2026-03-01 00:05:16,49.77021920724956,47.48820009300305
2026-03-01 00:05:17,49.9222813393944,49.910661997950086
2026-03-01 00:05:18,49.73665182460637,48.49537635752295
2026-03-01 00:05:19,49.91028230537596,48.03342179162194
2026-03-01 00:05:20,49.69202621377433,47.92840790149849
2026-03-01 00:05:21,49.296249763574544,48.79389117887894
2026-03-01 00:05:22,50.003004287824695,49.49407874471554
2026-03-01 00:05:23,49.26322207930143,48.953228003097884
2026-03-01 00:05:24,49.73825017045224,49.676922471051434
2026-03-01 00:05:25,49.582150401739256,48.98661148633351
2026-03-01 00:05:26,49.59296629548251,49.59418265492503
2026-03-01 00:05:27,50.62574686237266,50.20131421973008
2026-03-01 00:05:28,49.103879017995126,48.20647957191194
2026-03-01 00:05:29,49.861759459079714,49.091045640681166
2026-03-01 00:05:30,50.70585255268255,49.96669021710455
2026-03-01 00:05:31,49.57603868972951,47.923570618246494
2026-03-01 00:05:32,49.65396422221078,49.21389400676359
2026-03-01 00:05:33,50.53645775732498,48.604890380059096
2026-03-01 00:05:34,49.53644789707619,47.821736492261
2026-03-01 00:05:35,49.90619355812599,48.18853335995326
2026-03-01 00:05:36,50.33075229147668,49.32083145309352
2026-03-01 00:05:37,50.70978593058799,48.96011519142401
2026-03-01 00:05:38,49.947032011352505,49.01241240149181
2026-03-01 00:05:39,49.87920481975828,49.28081190895046
2026-03-01 00:05:40,50.482595710484496,50.30254134052299
2026-03-01 00:05:41,50.26488713335489,
2026-03-01 00:05:42,50.00455545289268,48.20120579067744
2026-03-01 00:05:43,50.054237716947476,49.23758878543207
2026-03-01 00:05:44,50.75900839142263,49.451083911340675
2026-03-01 00:05:45,49.84293830627429,48.908351399238974
2026-03-01 00:05:46,49.61796248349183,48.99934195379838
2026-03-01 00:05:47,49.817662779355985,48.26184854014865
2026-03-01 00:05:48,49.953436215844434,48.427702719247876
2026-03-01 00:05:49,49.525179014469806,47.951529755537635
2026-03-01 00:05:50,51.21679713077138,
2026-03-01 00:05:51,50.06562164865546,48.490966776701875
2026-03-01 00:05:52,49.75490161955392,48.753832631875426
2026-03-01 00:05:53,50.28710701665048,48.60100620427212
2026-03-01 00:05:54,50.36917477303956,49.51716539212342
2026-03-01 00:05:55,49.37978074551036,49.41950196404127
2026-03-01 00:05:56,50.028287678311266,49.93829676586548
2026-03-01 00:05:57,49.612365811922984,48.76316098937559
2026-03-01 00:05:58,51.033478054216445,49.12501138563945
2026-03-01 00:05:59,50.40516683136872,49.03093741751806
2026-03-01 00:06:00,50.08739854325136,48.48229384136993
2026-03-01 00:06:01,49.52277763767411,49.9587831747929
2026-03-01 00:06:02,50.21333791873928,50.05138272601258
2026-03-01 00:06:03,49.06487326108281,48.60403884748822
2026-03-01 00:06:04,50.13116252380643,49.73929050553975
2026-03-01 00:06:05,50.37380583364843,48.787601467637586
2026-03-01 00:06:06,50.248831383244216,49.588319592247366
2026-03-01 00:06:07,50.95713150448232,48.144793664035795
2026-03-01 00:06:08,50.7068082990023,50.09304330201657
2026-03-01 00:06:09,50.2447671193292,49.769756596337054
2026-03-01 00:06:10,49.76464808755302,48.989013812738335
2026-03-01 00:06:11,50.079843828557706,50.266843091541105
2026-03-01 00:06:12,50.103567540065974,
2026-03-01 00:06:13,50.23842488318334,50.00952378401285
2026-03-01 00:06:14,49.99500425396609,49.056970420479146
2026-03-01 00:06:15,50.76572356834008,50.524746659410795
2026-03-01 00:06:16,50.237005295602465,48.06283085728797
2026-03-01 00:06:17,49.64275155016601,49.29662161158543
2026-03-01 00:06:18,49.46964642610078,49.31471355285121
2026-03-01 00:06:19,49.781876305318576,49.63952704481529
2026-03-01 00:06:20,50.11721097004291,48.71301990596998
2026-03-01 00:06:21,49.18571627371932,48.61794043606985
2026-03-01 00:06:22,50.24349872137008,49.377066521701316
2026-03-01 00:06:23,50.2149008225555,50.863130631527156
2026-03-01 00:06:24,48.894960027742194,48.817102000781226
2026-03-01 00:06:25,49.92766971921749,49.118124559046734
2026-03-01 00:06:26,51.0064593741847,48.75023721148013
2026-03-01 00:06:27,50.43161209589165,48.05919736692496
2026-03-01 00:06:28,50.31563078936978,48.0581749020698
2026-03-01 00:06:29,49.201038642119286,48.676666660093595
2026-03-01 00:06:30,51.15934766433818,48.899339387205444
2026-03-01 00:06:31,50.07538353561748,48.57408289362395
2026-03-01 00:06:32,50.601934573214805,48.2037721982858
2026-03-01 00:06:33,50.620203551851354,49.7152838742461
2026-03-01 00:06:34,50.31175215754522,49.01684936681424
2026-03-01 00:06:35,50.52381389997336,48.87508559842021
2026-03-01 00:06:36,50.12949864213453,48.697854777692235
2026-03-01 00:06:37,50.60937246570877,49.30706851153065
2026-03-01 00:06:38,49.822534373153836,49.178579934106175
2026-03-01 00:06:39,49.01824380383333,49.60078479642677
2026-03-01 00:06:40,50.10591738140973,48.80625218060827
2026-03-01 00:06:41,49.72699515194139,49.828782673058626
2026-03-01 00:06:42,50.466715492833075,48.68110799436104
2026-03-01 00:06:43,50.468682970353626,49.264355586413075
2026-03-01 00:06:44,50.969649966570245,50.41178043976522
2026-03-01 00:06:45,50.52644793582565,49.799459331650056
2026-03-01 00:06:46,50.60628807141414,48.20815600488445
2026-03-01 00:06:47,49.379293155443605,49.19504526756749
2026-03-01 00:06:48,49.337944713198205,48.07409636474406
2026-03-01 00:06:49,49.264261553665584,49.353867791466705
2026-03-01 00:06:50,49.83926210735324,49.73374961292759
2026-03-01 00:06:51,50.07890384717248,48.47147969774133
2026-03-01 00:06:52,50.34179579546244,49.57805445887753
2026-03-01 00:06:53,49.89602977950156,48.99191554671942
2026-03-01 00:06:54,50.149515768066685,48.542950248527525
2026-03-01 00:06:55,50.51034147120704,48.5184266808812
2026-03-01 00:06:56,49.930887929705186,51.1139239044368
2026-03-01 00:06:57,50.18011346020548,48.35992795876485
2026-03-01 00:06:58,50.7168591195106,48.55443922316699
2026-03-01 00:06:59,49.78998589590004,50.1272652426843
2026-03-01 00:07:00,50.84095094541553,49.292297730692404
2026-03-01 00:07:01,50.43422694691181,48.07875611769123
2026-03-01 00:07:02,49.81060795829357,48.44248052432432
2026-03-01 00:07:03,49.002540322250134,48.87574072608191
2026-03-01 00:07:04,50.61779044269832,47.74361830093778
2026-03-01 00:07:05,49.773967491341345,48.56043721171651
2026-03-01 00:07:06,50.226017498558285,48.6727219046894
2026-03-01 00:07:07,49.98380665266273,49.62360805080904
2026-03-01 00:07:08,50.69161787697654,50.498965704354724
2026-03-01 00:07:09,49.86851211440334,49.737946576613794
2026-03-01 00:07:10,50.15574476974812,47.30997877754965
2026-03-01 00:07:11,49.476885031882276,49.903213386664824
2026-03-01 00:07:12,49.34007839334325,47.42826664405919
2026-03-01 00:07:13,50.57246893406244,50.00402596396526
2026-03-01 00:07:14,50.20407400847561,49.00355540840318
2026-03-01 00:07:15,50.38554756697416,49.10241712824995
2026-03-01 00:07:16,50.169594590755146,48.88005861365566
2026-03-01 00:07:17,50.034075404909046,49.28848406744703
2026-03-01 00:07:18,49.764558539461355,47.88070411888324
2026-03-01 00:07:19,50.75928789986407,48.321803379788314
2026-03-01 00:07:20,50.70530399014173,48.55978920658419
2026-03-01 00:07:21,49.73313040332169,47.82459852695932
2026-03-01 00:07:22,50.31507157028768,
2026-03-01 00:07:23,49.42102355384698,48.3296257390794
2026-03-01 00:07:24,49.28422944477169,49.06021390259433
2026-03-01 00:07:25,49.83979542351781,47.43920441271664
2026-03-01 00:07:26,50.57054962983362,49.14487527410214
2026-03-01 00:07:27,49.39246700172,48.0785074870993
2026-03-01 00:07:28,49.72294502421867,49.397913128523385
2026-03-01 00:07:29,49.575213641856536,50.119238693154415
2026-03-01 00:07:30,50.25619158180555,49.573866812285964
2026-03-01 00:07:31,49.77123127413369,48.30723535287984
2026-03-01 00:07:32,50.56111211228988,
2026-03-01 00:07:33,50.158387104557555,48.6936320398942
2026-03-01 00:07:34,50.00701256246563,49.55089231137776
2026-03-01 00:07:35,49.902598386665595,49.317971123505934
2026-03-01 00:07:36,49.78195790042648,49.06439191778491
2026-03-01 00:07:37,49.392748426036064,49.14476068209927
2026-03-01 00:07:38,50.6758104255429,48.399151914992466
2026-03-01 00:07:39,50.83405517729485,50.52045434198558
2026-03-01 00:07:40,51.064791183832725,49.212303471463386
2026-03-01 00:07:41,49.7440987239369,48.344185076651534
2026-03-01 00:07:42,50.06961596430743,48.42971874063584
2026-03-01 00:07:43,49.70358316765546,49.49899065259022
2026-03-01 00:07:44,49.76095351993358,48.61328124798269
2026-03-01 00:07:45,49.27232580435658,49.34453998571122
2026-03-01 00:07:46,49.8814785754452,49.39457250718036
2026-03-01 00:07:47,49.995652465010885,48.503715226899715
2026-03-01 00:07:48,50.01987050142022,49.17239694391848
2026-03-01 00:07:49,49.31091085266202,47.774648276632966
2026-03-01 00:07:50,50.38588383146712,50.117779659016435
2026-03-01 00:07:51,50.345017543245895,50.721229612543425
2026-03-01 00:07:52,50.990994602219786,49.70904423178828
2026-03-01 00:07:53,49.61631689890596,48.50940319863315
2026-03-01 00:07:54,49.738576723920914,48.885915870521146
2026-03-01 00:07:55,49.77720951081758,49.754891447008085
2026-03-01 00:07:56,50.20676475906695,48.210441967687316
2026-03-01 00:07:57,50.43440315989235,49.366770489729085
2026-03-01 00:07:58,50.2244602197529,48.37376502973412
2026-03-01 00:07:59,51.00257539341224,49.537497874564544
2026-03-01 00:08:00,49.99471653874118,48.47245596728473
2026-03-01 00:08:01,50.42831153121411,48.252748210100165
2026-03-01 00:08:02,49.888195020168524,49.055704177011556
